timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation,Date,Year,Month,Month_Name,Week,Day_Name,Hour,Lat_Round,Lon_Round,Geo_Zone,Traffic_Band,RouteRisk_Band,Equipment_Available_Flag,OnTime_Fulfillment_Flag,Cargo_Good_Flag,Weather_Band,Late_Flag,HighDelayRisk_Flag,Disruption_Flag
2024-03-07 18:00:00,38.08558382220663,-82.80882161548794,5.043132391350551,3.065051586216695,2.021349318557388,592.9945924500649,2.354222539985643,2.6875216703579166e-05,0.6251781228229948,0.0727353794478385,1.2334324596336308,963.1122389222126,0.2820386894014841,13.396537968368015,3794.9482521853024,7.958855190030125,0.1898328766571132,1.7779594972812371,3.527769583149821,0.8767964754988075,0.9413615700970632,0.619066857069484,0.635712377455246,moderate risk,9.999713296624662,2024-03-07,2024,3,March,10,Thursday,18,38.1,-82.8,"38.1,-82.8",Low,Low,0,1,0,Mild,1,1,1
2024-03-07 19:00:00,49.96472038436894,-71.85592710302691,7.487628493249359,2.0785069986787192,0.1663202935181844,9.820915887169326,2.497578401833923,0.0171213157575125,0.9231641134708688,0.9531444183138784,2.0743594722914094,111.4257249240314,0.0398195836196253,1.2169053855082632,7676.432249673198,-9.956805826418504,0.5366119292253327,1.6382300034761088,3.512627919667611,0.0268735864508701,0.2255113263172251,0.9987913149531108,0.0920635103114468,high risk,6.270862176758028,2024-03-07,2024,3,March,10,Thursday,19,50.0,-71.9,"50.0,-71.9",Low,Low,0,1,1,Severe,1,0,1
2024-03-07 20:00:00,48.26449267377005,-83.92779218542493,5.000159830516638,-1.5420564061067528,0.0389729525520479,102.96240145383516,2.174546046121669,0.5344515268840618,0.3956749998417905,0.9999888725127112,6.419042127030854,833.4747011960743,0.1134765262597832,2.476346479832719,8564.4145791656,-3.558021938595247,0.1533346935089896,9.944600312108156,4.999642842204039,0.962083594724278,0.8076127727899388,0.9148508074204632,0.5637289397997476,high risk,6.209985539049258,2024-03-07,2024,3,March,10,Thursday,20,48.3,-83.9,"48.3,-83.9",Low,High,1,0,0,Severe,1,1,1
2024-03-07 21:00:00,30.0621028531513,-81.77712298700365,5.000074568784143,-1.7528980852409377,4.800256338312262,0.0299951936358378,4.762042533799828,0.0135593602027922,0.9999287776176912,0.0644138982819873,5.485281656734044,519.6733366729823,0.4803851949502321,1.0008848536031705,2742.857181390369,-9.91601881052755,0.0744481153956211,8.857975852758392,4.890615924398684,0.6944247245900821,0.9981092071109232,0.9998943744259527,0.9889047393934348,high risk,7.889518159352637,2024-03-07,2024,3,March,10,Thursday,21,30.1,-81.8,"30.1,-81.8",Medium,High,0,1,0,Mild,1,1,1
2024-03-07 22:00:00,30.000067018957974,-71.1625412974325,9.140388474515271,2.8748204668319106,2.529964575816533,0.2532278574124994,4.795539240182675,2.3715356623007413e-05,0.2896670362178108,0.4001041915077304,0.8468197159309998,587.0261449947832,0.9390961574734694,5.806721777163702,7251.152546155455,37.78065107106544,0.0117057491546058,9.217645410579712,3.113563320874258,0.5304848873845126,0.8247648619303343,0.5028279836153374,0.0563478528596443,moderate risk,9.93834418676408,2024-03-07,2024,3,March,10,Thursday,22,30.0,-71.2,"30.0,-71.2",Low,High,0,0,0,Moderate,1,0,1
2024-03-07 23:00:00,30.00179250652055,-77.0472639867302,12.047968216690515,4.053474957413239,5.53138116773402,0.1983559809509889,1.9735003770154915,0.0003362070489108,0.9803842154307584,0.359683662078824,9.871725450656816,532.2216387200206,0.8773113719322674,1.095498596864288,9159.990252212176,3.6960899759964985,0.0846804778170236,9.781876220257752,0.9138056694513256,0.0170100706770486,0.5486260318197829,0.9998510207079564,0.7186403197731747,high risk,-1.783300911650486,2024-03-07,2024,3,March,10,Thursday,23,30.0,-77.0,"30.0,-77.0",Medium,High,0,1,0,Moderate,0,1,1
2024-03-08 00:00:00,36.56571872574477,-71.77460922556625,5.219572325463861,4.99742886669986,8.839105707233276,220.2406584993862,2.9738458956287444,0.104611017991343,0.9997676973708192,0.9789184073247458,9.98073664748515,100.88958094619888,0.8538059146974013,1.0375612829009422,7331.758767823034,3.5258046543010177,0.4652135646817102,8.178769472645387,2.749157798240581,0.0797952151065625,0.7408500897988426,0.988632659469704,0.6771166065665879,high risk,3.913638349688634,2024-03-08,2024,3,March,10,Friday,0,36.6,-71.8,"36.6,-71.8",High,High,0,1,0,Severe,1,1,1
2024-03-08 01:00:00,32.28660311003194,-78.8275803820514,18.055865600898134,4.121927252185596,4.67085813252167,4.604636429288599,4.308879446500899,0.331657604188276,0.4205956601763551,0.080758837216042,9.998971085755809,763.9444131221767,0.9837122214155708,1.0483722767830863,9999.950059320214,-9.999890380824436,3.580804784822881e-06,8.944112118778252,1.1911728953033918,0.0041206733075392,0.8230205190679455,0.9999925419889416,0.8997207089690994,high risk,9.855895729998949,2024-03-08,2024,3,March,10,Friday,1,32.3,-78.8,"32.3,-78.8",Medium,High,0,0,0,Mild,1,1,1
2024-03-08 02:00:00,35.009810720491394,-119.05956928688262,5.036944016312907,-1.70365120854797,5.176753412234235,16.101558197374004,0.5038662101995809,0.1288431461411898,0.7286923732514471,0.6879702641785393,4.369239840113687,236.90606442849227,0.0839043882448142,11.1784130431128,162.09490558009082,-9.999805558033346,0.6986383728032577,9.964305483558327,0.5006160090870343,0.1385346142191529,0.8874971148963634,0.8767538226426285,0.9987962835058704,high risk,9.995477244991188,2024-03-08,2024,3,March,10,Friday,2,35.0,-119.1,"35.0,-119.1",Medium,High,0,1,1,Severe,1,1,1
2024-03-08 03:00:00,48.26506027102132,-72.88831853107138,5.1658425942257535,3.659774404833824,7.317734942796273,41.878882174044335,1.7678372636084598,0.4209774806536549,0.480879984992544,0.9938258944333797,9.749126406999157,226.4203592140089,0.96762607716213,8.496161204916548,9244.623422058476,13.64419615571931,0.3258906301532993,9.673760211148602,0.906828326349314,0.0879867486529794,0.9895987123776734,0.9631550878760112,0.1028297579384561,high risk,9.996907706852932,2024-03-08,2024,3,March,10,Friday,3,48.3,-72.9,"48.3,-72.9",High,High,0,0,0,Severe,1,0,1
2024-03-08 04:00:00,32.945087419798256,-89.20368219584103,13.85176703329314,4.6502265991510505,0.035625739987832,685.3955711274274,0.5780001711672451,0.000992391494592,0.5847599846521313,0.0140941436968082,8.52338525892565,151.10563139169858,0.3494606376787189,14.311301409102857,9994.308668810369,-8.974481212880038,0.0008269626429627,7.018780547531961,4.436478666418008,0.9693256850235576,0.0117306664535447,0.9067742586347376,0.0598583540543903,high risk,9.83412092453976,2024-03-08,2024,3,March,10,Friday,4,32.9,-89.2,"32.9,-89.2",Low,High,0,1,0,Mild,1,0,1
2024-03-08 05:00:00,43.64252298413285,-84.0241948475736,10.435605168099476,3.923521619920562,0.0005999846154255,52.70750191067591,2.5076802561508176,0.4406301569058716,0.9781525039900862,0.0688588312867211,0.0603217727983928,921.1561971130428,0.7615603794968641,1.1295152637839752,9493.530836397566,-9.996739387878524,0.3608103630597282,8.154469550456135,2.666225568462716,0.0355161188881228,0.4659206341547199,0.7409421827540935,0.6959747677354347,high risk,8.923975953132155,2024-03-08,2024,3,March,10,Friday,5,43.6,-84.0,"43.6,-84.0",Low,High,0,1,0,Mild,1,1,1
2024-03-08 06:00:00,30.029064403222435,-80.46419959906797,10.728191001916151,4.999689845740034,8.002741646307733,934.422054347714,0.6722039596733889,0.2411300675484053,0.99923634327262,0.0003523339047338,8.793781672003206,167.05677387188612,0.3137553586737266,13.749526711621154,6886.973281855968,39.75301337552437,0.8864605073096274,0.2108830166896849,0.7201972983505733,0.8557426949814809,0.640269726964064,0.4290698410281863,0.9175470266496816,moderate risk,5.166906654524711,2024-03-08,2024,3,March,10,Friday,6,30.0,-80.5,"30.0,-80.5",High,Low,0,1,1,Mild,1,1,0
2024-03-08 07:00:00,35.746784872890586,-70.34798374847537,5.006631989339808,4.9877034138995775,3.305584106113893,0.3600021829237904,3.605843623271867,0.1019114686838892,0.887698730332232,0.0024786040351522,0.7999243168929014,367.101405241296,0.0240477735451595,8.405095444715894,8548.639711363263,38.68194297804728,0.0091691323406354,9.80274168965468,0.5741420440694969,0.671492219020364,0.9348594787214084,0.995444153231943,0.2438042819438829,high risk,3.7964152425058417,2024-03-08,2024,3,March,10,Friday,7,35.7,-70.3,"35.7,-70.3",Medium,High,0,1,0,Mild,1,0,1
2024-03-08 08:00:00,30.465391513783334,-113.76979207388212,7.343268965003461,3.746570259671073,2.203484088913523,7.271167963709775,3.398610994298556,0.6859446509666729,0.1271390009467749,0.4107935633859545,8.799623879640544,388.5740439766296,0.4471099487179202,2.256403270336619,9089.135022645698,-9.974076382556264,0.4756728329814528,9.963180709642492,2.5652661886053587,0.9999698274484188,0.1614802058186104,0.8770279893187811,0.4706424705834923,high risk,9.450114252861551,2024-03-08,2024,3,March,10,Friday,8,30.5,-113.8,"30.5,-113.8",Low,High,1,0,0,Moderate,1,0,1
2024-03-08 09:00:00,49.85421012963788,-115.99666493529551,8.86607004404365,0.8608717380894357,1.6548915844968992,62.07648153331583,0.6284727056600148,0.4075685046547706,0.4328524768276671,0.48659388118606,9.972531708924164,636.0935782276247,0.3790878831866808,2.835911162358334,9155.062362401852,39.08097914122146,0.3550953506476604,6.653391280851038,0.8528035122865671,0.9913721000482452,0.8117627193995355,0.3743720702036341,0.9866699304170076,moderate risk,6.264893618284596,2024-03-08,2024,3,March,10,Friday,9,49.9,-116.0,"49.9,-116.0",Low,Medium,0,0,0,Moderate,1,1,0
2024-03-08 10:00:00,49.07837609200659,-88.22846150203954,5.037124954429336,4.992304702757869,9.552789356468365,1.832182923832662,4.999042315794139,0.3561035193129336,0.999998574768423,0.9827367936230282,3.5700257549141567,493.7389991353588,0.0247873580333925,12.320228965164404,8965.322145300604,33.23306535280186,0.8180088505639892,9.864073753746109,2.2689834001089912,0.1198675998728478,0.958875512646684,0.997722331466919,0.8732651621505041,high risk,7.424625329275511,2024-03-08,2024,3,March,10,Friday,10,49.1,-88.2,"49.1,-88.2",High,High,0,1,1,Severe,1,1,1
2024-03-08 11:00:00,34.35561023023947,-92.8225756001286,5.000000024412732,2.840850138044294,2.5413648561182134,64.86263544027818,0.8104208832376272,0.6354193660918613,0.0593997822591092,0.9508512043335344,0.1436700089738921,203.32110173756257,0.0396727589092814,14.096916142232136,3699.609491333308,7.88456014327209,0.7548961386424723,9.997707437603395,3.742987902342456,0.0011253239333481,0.6778691751617236,0.9961999855085548,0.8225530543814,high risk,8.500999031096901,2024-03-08,2024,3,March,10,Friday,11,34.4,-92.8,"34.4,-92.8",Low,High,1,0,1,Severe,1,1,1
2024-03-08 12:00:00,40.479055832039535,-84.20756512482282,8.688953496710807,-1.231850142447366,9.142206624862265,0.0442588000617343,1.2594829332410984,0.9926331011570008,0.9968801981887624,0.0309885408000212,8.601853022068187,101.54048666685294,0.5716409926533753,1.4770128274342949,9999.99372339933,-9.913723041585603,0.9019247040813294,9.999766521621456,0.6647301768284972,0.0806397596743591,0.9573400115573244,0.9508981688972896,0.0946815234369574,high risk,4.793716122865959,2024-03-08,2024,3,March,10,Friday,12,40.5,-84.2,"40.5,-84.2",High,High,1,1,1,Mild,1,0,1
2024-03-08 13:00:00,33.697097677292454,-117.75262312182832,9.751765544200165,4.853945738653229,8.152512075578985,232.7984214001984,0.6209779736913187,0.0580245604611037,0.9923812759512544,0.8021713706465202,9.945643878898274,691.2916659895453,0.3017525568973768,1.2258804146951472,2285.345637370906,-7.66860323722759,2.626175480456104e-05,3.0395562469920363,1.8643713846616796,0.6822290014860468,0.9538882210006874,0.9999981735534548,0.5312587678243916,high risk,8.086155970033438,2024-03-08,2024,3,March,10,Friday,13,33.7,-117.8,"33.7,-117.8",High,Medium,0,1,0,Severe,1,1,1
2024-03-08 14:00:00,33.32448490784228,-79.60901207894679,8.61020575561854,4.321942380249803,6.454016590827811,735.1557326242412,3.905397556499685,0.3214267092404022,0.2844822204464278,0.2322658985183656,9.854864838112873,141.19799414575277,0.7901222992792502,1.7160793756685968,6746.6529821166405,-9.145395332001758,0.1490525731562368,9.761009268884344,2.9017184588593543,0.2692902537682233,0.3894910621598732,0.9274099833731364,0.991300231745382,high risk,-0.6252471405042825,2024-03-08,2024,3,March,10,Friday,14,33.3,-79.6,"33.3,-79.6",Medium,High,0,0,0,Mild,0,1,1
2024-03-08 15:00:00,30.550530804590903,-72.58956938670534,6.971613576011552,0.6731930726080115,9.608266873780702,888.8443226421645,0.5234038534634217,0.1829514445554271,0.999973849861303,0.8680435694700583,5.930758202148084,243.6484676851356,0.6872584113300024,7.00965178825712,9863.651061115488,-9.686013359862782,0.0313164487676626,8.259509528948902,3.686672619114538,0.332922111624354,0.4376420877180005,0.492357207668783,0.2422051162108439,moderate risk,9.998111248933771,2024-03-08,2024,3,March,10,Friday,15,30.6,-72.6,"30.6,-72.6",High,High,0,1,0,Severe,1,0,0
2024-03-08 16:00:00,44.38816042982099,-112.0009074410148,5.938227822529033,0.5138218671035548,6.78405692256456,638.2431107571381,0.7902966505943038,0.1382848801939387,0.1461237169407732,0.8633296217008447,4.026422992248523,157.9846103878793,0.2343246976419544,12.892087337537344,5785.873996377788,-9.874318217654215,2.389342714354696e-08,9.428291318848578,0.5125320478850754,0.9605078233589048,0.96631464843151,0.9999005875924364,0.9967854869400088,high risk,-1.7595298975818612,2024-03-08,2024,3,March,10,Friday,16,44.4,-112.0,"44.4,-112.0",Medium,High,0,0,0,Severe,0,1,1
2024-03-08 17:00:00,43.88333846540543,-105.4880468504699,5.154595183445703,4.994094720479097,0.2875340237652339,11.2777671141404,2.0849739171695947,4.6169577084011554e-11,0.004043025742836,0.0868817810074437,9.99778669248633,239.214115310482,0.0301109458865881,12.455004567502847,9998.850862262969,14.586907526747456,0.0032800890804197,9.380428762800223,0.7207926467063694,0.0967032795645068,0.7383827972463975,0.9341674537604188,0.83177331621511,high risk,6.204313257340754,2024-03-08,2024,3,March,10,Friday,17,43.9,-105.5,"43.9,-105.5",Low,High,0,0,0,Mild,1,1,1
2024-03-08 18:00:00,30.075311403763884,-71.88659056032711,5.039851523830454,4.863343305549456,0.0466167620456195,0.7695530506434612,2.714227190185223,0.4167226036840531,0.9996508760856696,0.0536420735620638,9.996533948311424,774.8235929971493,0.5979634711563518,1.026407343958186,8510.460089201018,-9.999975778325544,0.0012552554741005,6.809830032675379,3.4990067054720395,0.2831809311300445,0.7063677003022224,0.9995506840988294,0.9974387084486316,high risk,1.9295385120099835,2024-03-08,2024,3,March,10,Friday,18,30.1,-71.9,"30.1,-71.9",Low,Medium,0,1,0,Mild,1,1,1
2024-03-08 19:00:00,35.01066188065296,-71.21140012339933,5.000288038615618,3.095878630847511,2.474012885708723,2.249481224754781,0.5208476234748176,0.2595730763368731,0.3295378087780128,0.9941338859770849,9.250849816206882,101.02261983202284,0.970005214345773,6.331010613614866,2913.836790138029,-0.7289101705271204,0.1562295597088397,8.954079648485088,4.9357076068212375,0.1218017240444939,0.9853865568334372,0.9327133308843568,0.9987343945924344,high risk,-1.8634570183416752,2024-03-08,2024,3,March,10,Friday,19,35.0,-71.2,"35.0,-71.2",Low,High,0,0,0,Severe,0,1,1
2024-03-08 20:00:00,49.64709847777455,-112.91800763823628,5.007813067104168,2.5935307072257823,7.166058266175915,0.0300524533398518,4.717910379177144,0.0998408574335417,0.5379031610735233,0.3487777484496328,0.737623670947448,945.8443363970016,0.0001669605046136,1.0426944396676898,9110.864319780494,38.99946696897796,0.0488238596681726,6.887791192169935,1.5799292458685594,0.9756193558129114,0.9252377684961602,0.9988967086315046,0.9803408235805372,high risk,9.608558936113,2024-03-08,2024,3,March,10,Friday,20,49.6,-112.9,"49.6,-112.9",High,Medium,0,1,0,Moderate,1,1,1
2024-03-08 21:00:00,30.01378480328778,-70.18595137196522,5.010150032863846,4.95604621125917,5.124497564102261,123.89284840549006,4.625887845357064,0.0939469325797471,0.9451870667180702,0.5896108629002434,5.945769959245535,393.20467120287793,0.8834335863252887,14.714331869838327,100.70896268594682,30.135822580694324,0.0725396485995596,4.416208678448832,4.775459320921881,0.4298272162750323,0.5034211496840312,0.6486556671654095,0.9334458460217316,moderate risk,-1.1082578149038012,2024-03-08,2024,3,March,10,Friday,21,30.0,-70.2,"30.0,-70.2",Medium,Medium,0,1,0,Moderate,0,1,1
2024-03-08 22:00:00,49.96729754621455,-115.06107490452082,13.907293313461505,4.981356276333232,8.245538613592334,985.9587014071252,0.5199049639599764,0.9680406154668664,0.5879858925055005,0.6481989357767957,9.992201780638831,538.345464126082,0.6884416633720742,12.178200340726168,9837.750212232975,-9.783580267281396,0.0002434456503469,4.533523722293015,2.4192873567810143,0.0042196893677519,0.7852393419761452,0.999044054001356,0.9999974853746572,high risk,8.206426032038204,2024-03-08,2024,3,March,10,Friday,22,50.0,-115.1,"50.0,-115.1",High,Medium,1,1,0,Moderate,1,1,1
2024-03-08 23:00:00,48.05870741002183,-99.22732394152646,10.5250292444543,4.978852924304052,6.994297116016238,304.7388156134937,4.80869753298919,2.4449169095187098e-05,0.2363257658938322,0.0164257312185329,9.999880897469772,785.367350381027,0.0009915234656382,8.076303635079906,9128.35376738297,-9.52753181153444,0.0496519035953187,7.881563105595607,3.031677398644248,0.0004882886997943,0.8646435061861603,0.8244808699361392,0.6585959790031107,high risk,3.725227016167316,2024-03-08,2024,3,March,10,Friday,23,48.1,-99.2,"48.1,-99.2",Medium,High,0,0,0,Mild,1,1,1
2024-03-09 00:00:00,36.780960121121936,-82.97181406380288,19.882886389229306,4.926322421085459,2.177519578905714,516.7026905408632,0.7682838843632798,0.2592775414944243,0.9534313596822902,0.4444256524329229,9.910029395339478,103.3124387424686,0.5456261478998353,1.9991856208411087,9767.26058165897,-4.839233547618228,0.6087794180575714,6.234847085904597,4.320468860118486,0.277603413690849,0.0086054187331202,0.9240350107739724,0.3621225552338517,high risk,-0.8803682910924242,2024-03-09,2024,3,March,10,Saturday,0,36.8,-83.0,"36.8,-83.0",Low,Medium,0,1,1,Moderate,0,0,1
2024-03-09 01:00:00,30.5380388934154,-70.00062344069708,5.011316864678856,4.0097946346398565,9.344182532728638,289.11286344942533,4.9313570074857545,0.013347974061419,0.8852887422341177,0.0203689318728466,9.995536753163751,134.38017214620317,0.7697265078335276,7.456709029560279,7788.07967216511,4.557254115370604,0.967955770780299,9.849238485781408,0.8600319857330986,0.013594538421176,0.5537453817439056,0.9999616237505125,0.9944018004785712,high risk,9.991905004815782,2024-03-09,2024,3,March,10,Saturday,1,30.5,-70.0,"30.5,-70.0",High,High,0,1,1,Mild,1,1,1
2024-03-09 02:00:00,33.913094767313694,-85.55570077706676,13.834844845535496,-1.2028652454593391,1.824160906801714,460.8752028012131,1.9473448023708664,0.0423625216453663,0.9866817703267734,0.221773236921167,8.8806233590976,596.8713905988047,0.2093255558610748,4.573695718979804,1623.7399845586297,-9.893737939171045,0.8282219353761661,9.917759070840477,1.4918206588573324,0.0001508869951895,0.0033596010010707,0.3930278748967297,0.5207518387647252,moderate risk,4.638644961940494,2024-03-09,2024,3,March,10,Saturday,2,33.9,-85.6,"33.9,-85.6",Low,High,0,1,1,Mild,1,1,0
2024-03-09 03:00:00,31.89652072930849,-117.53841525732334,5.000003449057193,4.074711577970982,0.0969255619003987,0.0225956592192167,0.909209083917589,0.2333889595567898,0.3669495973876353,0.6367731022267584,5.660617019309245,337.0048397288809,0.4213443911833628,12.54812741017856,9247.875331771522,35.395819229873794,0.4026534293582961,0.3550642226180298,1.3288347242909464,0.0348851639732547,0.7457884120803114,0.5962000504381679,0.9064293973977818,moderate risk,9.87785516925494,2024-03-09,2024,3,March,10,Saturday,3,31.9,-117.5,"31.9,-117.5",Low,Low,0,0,0,Moderate,1,1,1
2024-03-09 04:00:00,33.207186041267384,-78.00626167725113,9.078428253755966,4.445395315048753,9.911480354320068,7.737770955243707e-06,4.959946887137606,0.2235840170246237,0.4320033317148842,0.9869871340764854,9.992365848406472,389.41140637534255,0.9991685488019632,11.12073669095541,6974.96678437601,36.43657801491453,0.0083448520542859,6.465624547431767,0.8024606209034486,0.7732241724736741,0.9640270669675908,0.6494920819787325,0.8411434747966139,moderate risk,-1.0616273286532043,2024-03-09,2024,3,March,10,Saturday,4,33.2,-78.0,"33.2,-78.0",High,Medium,0,0,0,Severe,0,1,1
2024-03-09 05:00:00,32.65971908241366,-109.5760892454184,5.000811104950574,2.9541634104084054,0.6915276399942595,226.1259992261085,0.5857387882997085,0.4413786816506984,0.9915343535182176,0.9312492749979115,1.3452164122922432,562.6504141940933,0.4537214528823241,12.231836888533945,3016.1248458683326,-8.619273299477484,0.0040804790034543,9.999319948120958,2.927426124394782,0.0099975983820674,0.959203947741318,0.9902332596496268,0.6592905180673422,high risk,0.2525784438093694,2024-03-09,2024,3,March,10,Saturday,5,32.7,-109.6,"32.7,-109.6",Low,High,0,1,0,Severe,1,1,1
2024-03-09 06:00:00,30.82495919382745,-106.9641713084234,9.46353829650808,-1.126569962553702,4.36601161666673,724.8684719397475,0.7417467740418229,0.0715809881147861,0.8014225707744079,0.0273261616657716,9.92482993078274,595.9969048577348,0.6955724419723464,14.752956389995315,8822.996564760278,-9.524499672467623,0.0319773931467605,9.99949476562445,3.926986339587428,0.9573142489471852,0.0749509351562509,0.8988663175439793,0.6236392639575438,high risk,4.8681516289005184,2024-03-09,2024,3,March,10,Saturday,6,30.8,-107.0,"30.8,-107.0",Medium,High,0,1,0,Mild,1,1,1
2024-03-09 07:00:00,33.200366270855405,-85.08296380976853,12.507079632377788,4.998474108515937,6.482567077544105,700.5721772499086,4.718552892446576,0.2685431079012339,0.9673455562000254,0.9938561150129378,7.974491507920563,965.5513067649276,0.4848811433190828,1.346961883773265,4757.114649835275,-9.974819988445445,0.0045795082662208,9.65102706264001,4.470613938081026,0.1011156351878863,0.212512830117916,0.8580188910537311,0.1109189996746306,high risk,2.021756631275463,2024-03-09,2024,3,March,10,Saturday,7,33.2,-85.1,"33.2,-85.1",Medium,High,0,1,0,Severe,1,0,1
2024-03-09 08:00:00,33.42690975098756,-77.85384294305922,16.21880419134545,0.7922929171528605,5.612767581179198,91.397325788191,3.727723087929787,0.9719958760347964,0.5200960851236884,0.6866907698090338,1.9692922458637945,604.5256265363714,0.8790879647509676,3.182526374191249,649.9051138539545,-9.927786075298384,0.7905555324380154,5.54087280476819,4.8624319363946364,0.5109160713402588,0.9945168315771152,0.8103143819020657,0.9947538395288528,high risk,7.855886058965567,2024-03-09,2024,3,March,10,Saturday,8,33.4,-77.9,"33.4,-77.9",Medium,Medium,1,1,1,Severe,1,1,1
2024-03-09 09:00:00,48.362604990365725,-73.20640178312391,5.006515308837347,1.2804634233184249,4.82180359531627,51.77119594401852,4.658205255740913,0.501023121045723,0.640473429392328,0.2391753877208412,9.756407459409516,899.0166916557431,0.0238308750725127,6.476501756155026,5120.333309152867,-9.98990568694765,0.0079425539896386,1.914816375650862,3.5719022303118746,0.9987576012022856,0.6846125715573101,0.999992456398864,0.918810221016386,high risk,9.97465806448027,2024-03-09,2024,3,March,10,Saturday,9,48.4,-73.2,"48.4,-73.2",Medium,Low,1,1,0,Mild,1,1,1
2024-03-09 10:00:00,44.10745982605072,-85.63782432200728,5.492810231023828,4.620436515413567,1.0926117394759092,991.798316322808,0.5048748321095882,0.5310773340932196,0.0876140808666367,0.877625275751721,9.948220795025868,600.8415093188569,0.9483327160972834,12.339976768120192,9956.953447059415,14.230119066478576,0.0677269087484096,7.455412710676618,2.0451758733991463,0.751522902779015,0.857669668416303,0.8188774006823322,0.9875112374101378,high risk,9.273450978263124,2024-03-09,2024,3,March,10,Saturday,10,44.1,-85.6,"44.1,-85.6",Low,High,1,0,0,Severe,1,1,1
2024-03-09 11:00:00,33.26611502964577,-87.88339244307744,6.025157786931073,4.929867116782289,7.792956645130477,720.772783070864,2.2927435079499654,0.5054461895175079,0.3067521998191898,0.4066106694985701,5.685459353229293,109.8893928298304,0.994508544193466,6.5312351689514525,709.7440197883557,-9.999854449929042,0.8798519130058411,7.074891465794362,3.12566201882611,0.5053386198608077,0.0435316083502728,0.9986443179794104,0.0486973300321276,high risk,9.990583185361238,2024-03-09,2024,3,March,10,Saturday,11,33.3,-87.9,"33.3,-87.9",High,High,1,0,1,Moderate,1,0,1
2024-03-09 12:00:00,34.16937434454974,-70.00480692423469,5.100451973910371,4.997476069503313,8.595589497426698,256.78033264967246,4.7095559951635,0.9068160770852493,0.6802824142028735,0.9402048173127644,9.693135515106958,100.01299630221408,0.8378646514334738,3.174299007309193,9934.578952518075,-9.28066957541863,0.7476539878027466,3.5478613041052665,1.18742016673369,0.5425679858871079,0.997813544328637,0.999999995180884,0.9975279696753396,high risk,5.684381537114053,2024-03-09,2024,3,March,10,Saturday,12,34.2,-70.0,"34.2,-70.0",High,Medium,1,1,1,Severe,1,1,1
2024-03-09 13:00:00,44.649074042432176,-83.77175909989617,5.796115950758366,4.999105694831948,0.1809105213988176,667.2136319036887,0.589328826985039,0.0268077777369496,0.998939776051406,0.5199890970915658,9.909560444936533,227.1518879259247,0.537263943887798,3.0265925306136783,9171.427864519525,38.80669000000099,0.1259674670475607,9.531773650889344,2.899251278304736,0.3289708894855654,0.5863460986345803,0.8294437587542124,0.9767100385669872,high risk,9.437863749639844,2024-03-09,2024,3,March,10,Saturday,13,44.6,-83.8,"44.6,-83.8",Low,High,0,1,0,Moderate,1,1,1
2024-03-09 14:00:00,33.060630760637714,-119.20931250917478,5.611733618080455,4.999972519444452,9.400287552125938,128.00000072211145,3.984846425963585,0.0615271651788626,0.6516365606800825,0.5077304675870024,9.39687711388478,170.91141670727353,0.4430813766564228,3.448458264835553,9702.099249284303,-4.526986300570106,0.0888286943817059,3.2479400435821635,0.5002189335416737,0.8450699734340383,0.196699840483226,0.999991316550174,0.969045411938626,high risk,-1.7425719855991282,2024-03-09,2024,3,March,10,Saturday,14,33.1,-119.2,"33.1,-119.2",High,Medium,0,1,0,Moderate,0,1,1
2024-03-09 15:00:00,48.1828004379099,-110.45538516953066,5.000010942843091,-0.0976290866358637,0.3827871979347558,9.57519759381527,0.5001117791183647,0.0485783700783686,0.9601357052019948,0.8063414138388868,7.56078246396659,717.1750443001425,0.0458894375968988,14.997782912055126,8143.20131391705,13.643982415350564,0.7441293368534879,0.449610447673372,1.5408708019435062,0.4963340192649048,0.4797003975959461,0.9848329401816244,0.9993766452580102,high risk,9.437908302981748,2024-03-09,2024,3,March,10,Saturday,15,48.2,-110.5,"48.2,-110.5",Low,Low,0,1,1,Severe,1,1,1
2024-03-09 16:00:00,36.474403768673895,-70.0018088159708,7.076759613047739,4.996689174862725,8.299953917786048,571.803802780638,2.1400189309116,0.0460507778805527,0.9728723046265916,0.9813043092792324,5.571879044576952,279.85527802295144,0.9352662493923656,4.52039234013416,101.46190846598552,-9.735232318617676,0.5808726090458389,5.44754556731167,3.960178162099162,0.9941129885179146,0.084274512914011,0.8945028999378867,0.0169629182336678,high risk,1.897516244599156,2024-03-09,2024,3,March,10,Saturday,16,36.5,-70.0,"36.5,-70.0",High,Medium,0,1,1,Severe,1,0,1
